timezone,no_accents,macroregion,uf_code,nomes,idade,cidade,cpf,cnpj,isvalid_cpf,isvalid_cnpj
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa Jones,74,ADAMANTINA,75054507787,73058459881728,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Sarah Salinas,29,ADAMANTINA,64904222393,72115381824974,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michelle Brown,82,ADAMANTINA,4252024617,51426081492917,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ann Hamilton,77,ADAMANTINA,98816455497,59471495018631,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kristin Jackson,74,ADAMANTINA,76546052938,56482734442047,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Rebecca Russell,59,ADAMANTINA,91777835810,36068323030667,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jean Romero,86,ADAMANTINA,96483574800,53413819509848,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Cathy Schultz,55,ADAMANTINA,75573211030,48176755567054,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katelyn Callahan,35,ADAMANTINA,6331252533,2073868763477,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jennifer Mcguire,63,ADAMANTINA,79718203729,75342250461939,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Pamela Bell,84,ADAMANTINA,75736939746,10857534977056,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Shelby Smith,21,ADAMANTINA,48656697609,89433867090380,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Julie Ramirez,77,ADAMANTINA,31201237068,12439138322020,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa Fuentes,88,ADAMANTINA,4454144800,40071905240801,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Barbara Finley,62,ADAMANTINA,32488658570,52740643852503,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Crystal Schroeder,51,ADAMANTINA,72558657399,41328081329183,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jennifer Sosa,38,ADAMANTINA,58741789296,89662130958003,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Sarah Moreno,63,ADAMANTINA,58643048160,86395535779709,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Amanda Clark,62,ADAMANTINA,87743019500,24735596158945,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Maureen Evans,44,ADAMANTINA,48166472015,37357167616301,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Anna Rodriguez,85,ADAMANTINA,40380322137,10391293500379,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Julie Buchanan,60,ADAMANTINA,99014459220,44155306344878,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jennifer Krueger,76,ADAMANTINA,35826344504,16862400071671,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tina Cervantes,43,ADAMANTINA,65616187933,25593368630666,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Sheena Sampson,79,ADAMANTINA,9598170934,18894835443350,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Judy Santiago,21,ADAMANTINA,31811819940,80114275263285,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa Vazquez,67,ADAMANTINA,71041483104,9493104010384,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jill Leblanc,81,ADAMANTINA,7116575561,51518687600548,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katherine Perkins,21,ADAMANTINA,73545161129,89727680157486,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katie Wang,54,ADAMANTINA,56941165340,1389199452560,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jennifer Johnson,59,ADAMANTINA,52927638292,85098762467309,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Dana Myers,59,ADAMANTINA,45521023380,18787895024649,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Christine Lane,68,ADAMANTINA,38729582911,11225697702225,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Alicia Flores,82,ADAMANTINA,56938781800,42088574157517,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brenda Fitzpatrick,50,ADAMANTINA,24807574477,29427197443546,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Natalie Hall,27,ADAMANTINA,89795424610,84419553489903,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jennifer Castillo,63,ADAMANTINA,39696699018,3285573474409,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Leslie Miller,65,ADAMANTINA,33623018350,24346926811922,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michelle Whitaker,88,ADAMANTINA,36018093111,12833938334975,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Julie Quinn,67,ADAMANTINA,48235866382,37849335365014,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jessica Anderson,38,ADAMANTINA,82724369572,92093373989476,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tiffany Braun,82,ADAMANTINA,57696949551,93955661836110,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brandy Nguyen,45,ADAMANTINA,95890694286,63037451712709,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Sandra Moore,65,ADAMANTINA,6159565486,50673816581700,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Casey Williams,30,ADAMANTINA,86452609130,8350429795806,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Marissa Underwood,69,ADAMANTINA,80762626402,63797929872569,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brooke Pratt,65,ADAMANTINA,90712967176,24834353207094,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Angela Miller,59,ADAMANTINA,59961046102,54738372383137,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Nathan Smith,76,ADAMANTINA,7476182081,27566106844352,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jessica Macias,58,ADAMANTINA,93883453390,49312311498825,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brian Forbes,25,ADAMANTINA,80893767549,13781091839094,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Marcus Reilly,34,ADAMANTINA,19140656896,3144681669548,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Chad Hansen,41,ADAMANTINA,39735060000,39773496501030,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kevin Miller,59,ADAMANTINA,13873115069,39060270401209,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Steven Michael,81,ADAMANTINA,6419081564,1116678001926,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Erin Lane,87,ADAMANTINA,33726012893,89536872092443,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jeffrey Williams,44,ADAMANTINA,72322690210,30094977966781,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Barbara Bell,55,ADAMANTINA,33636273353,90531455736130,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kyle Hawkins,86,ADAMANTINA,23284319840,34008918248818,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katelyn Garcia,29,ADAMANTINA,5147394524,6530094752725,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Albert Padilla,34,ADAMANTINA,19367289073,90383488752038,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Hector Horne,25,ADAMANTINA,36604049183,516090429093,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Christopher Benitez,79,ADAMANTINA,95509978392,82862304592038,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jeffrey Weber,84,ADAMANTINA,98344120969,39791908296704,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jonathan Humphrey,71,ADAMANTINA,65731194360,99243686862330,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Andrew Jordan,80,ADAMANTINA,83674142171,8677246764597,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Annette Schaefer,32,ADAMANTINA,98812406890,17261034041408,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Matthew Hawkins,61,ADAMANTINA,92419305787,63984522538306,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Parker,59,ADAMANTINA,66114594215,36012407111760,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Marisa Stewart,45,ADAMANTINA,34527762800,14010369768217,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Vanessa Gomez,77,ADAMANTINA,9053187812,6161816436046,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Joann Vasquez,67,ADAMANTINA,65590221706,58400979181455,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Chad James,40,ADAMANTINA,95979507159,36191579651424,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tina West,80,ADAMANTINA,87386849184,87706619283139,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Justin Bradley,22,ADAMANTINA,41109453485,75140924505715,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Monica Torres,47,ADAMANTINA,59421329503,21078312459344,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brett Torres,34,ADAMANTINA,78958565020,2493144802992,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Christopher Vega,56,ADAMANTINA,23566058009,23449836394104,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Noah Chapman,73,ADAMANTINA,3146683300,8780788561800,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Renee Beard,38,ADAMANTINA,70741089360,17186118923001,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ann White,37,ADAMANTINA,47282043167,3984608596846,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Shane Glover,32,ADAMANTINA,67365751762,51234736818141,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Ibarra,38,ADAMANTINA,47711222610,10369353874354,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lindsay Green,68,ADAMANTINA,44402086817,10724355099299,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Mark Dorsey,76,ADAMANTINA,89083333396,74319506986210,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tammy Rojas,55,ADAMANTINA,7530635492,85699551574071,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kathy Romero,77,ADAMANTINA,23148473264,91165500646071,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jessica Walker,70,ADAMANTINA,68346446101,64028969143698,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Chad Graham,29,ADAMANTINA,18975495809,54659384683641,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Rhonda Allen,26,ADAMANTINA,61141754096,72585951676516,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Derek James,77,ADAMANTINA,62280488302,58896487459611,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Emily Hess,39,ADAMANTINA,75211754255,43495064503379,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michelle Fields,36,ADAMANTINA,21039864902,99813627532309,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Isaac Jackson,74,ADAMANTINA,53300202396,28864610727338,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Susan Taylor,69,ADAMANTINA,36097949251,2787049899989,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Leslie Salinas,27,ADAMANTINA,13294127294,61910174431756,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Nicole Anderson,84,ADAMANTINA,88137722548,22235757963191,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Robin Gay,22,ADAMANTINA,93692281951,19265260870871,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Colton Booker,88,ADAMANTINA,9909229870,35774080476200,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Steven Jennings,26,ADAMANTINA,7141539239,56801388654206,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Timothy Lewis,25,ADAMANTINA,96988771263,64262823366318,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jesse Fitzgerald,88,ADAMANTINA,5625548820,64217392866427,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Geoffrey Roth,20,ADAMANTINA,8703347605,9970376913336,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kari Hoffman,62,ADAMANTINA,75504364108,40282393737689,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Maria Moore,65,ADAMANTINA,32544258551,79488599120002,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michelle Pena,23,ADAMANTINA,69308334955,9186359686063,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Amber Scott,79,ADAMANTINA,64358703909,8108137253899,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jeffery Harris,56,ADAMANTINA,68832973910,38967145300876,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Danielle Myers,31,ADAMANTINA,67724495769,67419656569478,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Rivera,26,ADAMANTINA,57265154800,52340975112394,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa,66,ADAMANTINA,8883429427,76919698837226,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Shawn,57,ADAMANTINA,59384178306,36449853176196,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,George,46,ADAMANTINA,77334076729,38168844133771,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brandy,82,ADAMANTINA,40931265002,39724407734591,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,April,29,ADAMANTINA,53648893866,27768871855632,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jessica,50,ADAMANTINA,12148909460,93460832620714,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Todd,23,ADAMANTINA,65067836644,3955319520839,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Mark,56,ADAMANTINA,32354001096,15516732092639,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Joel,41,ADAMANTINA,48949615711,6274875423980,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Raymond,19,ADAMANTINA,23655454678,70225275967867,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa,30,ADAMANTINA,94078917550,76694232759457,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Randall,47,ADAMANTINA,63354770252,34571356014238,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jeff,44,ADAMANTINA,42841732517,74134575483851,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Penny,61,ADAMANTINA,56620908152,48421880367822,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Mark,35,ADAMANTINA,1108245803,31939777161402,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Rebecca,33,ADAMANTINA,39143311350,63360106153613,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ashley,62,ADAMANTINA,77026499254,7009651415561,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Melissa,35,ADAMANTINA,12156395462,28963396059323,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,David,44,ADAMANTINA,61201553849,48155639726203,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jade,47,ADAMANTINA,49766725306,65329065348,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Karen,75,ADAMANTINA,81617011991,80919164097133,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kurt,35,ADAMANTINA,32940932093,44793216366105,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Angela,74,ADAMANTINA,66082069501,91167002934870,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Amy,18,ADAMANTINA,99411640451,9768739420243,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Timothy,26,ADAMANTINA,90107779447,40279453611422,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tina,47,ADAMANTINA,31705936415,74080501201906,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kenneth,81,ADAMANTINA,28225269071,29224150272918,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michelle,89,ADAMANTINA,78728080726,58229549754471,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Gregory,29,ADAMANTINA,78091126603,12632055133322,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Richard,70,ADAMANTINA,40493969985,95922737586350,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Austin,24,ADAMANTINA,5653390445,2224832142337,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jeffrey,54,ADAMANTINA,99361860798,45193919001906,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Patricia,76,ADAMANTINA,88426062350,88545875629808,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Casey,68,ADAMANTINA,30565919024,65955687845547,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Nicole,45,ADAMANTINA,3706775280,61403016731266,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Larry,35,ADAMANTINA,48375693405,71541001366846,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kristin,79,ADAMANTINA,17850335490,38321835413380,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ellen,57,ADAMANTINA,87976931385,41314027890905,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Elizabeth,25,ADAMANTINA,56055610736,25343441506800,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kristi,41,ADAMANTINA,53385705053,80353267599605,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Raymond,80,ADAMANTINA,96333617296,63649023412091,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katherine,67,ADAMANTINA,11199173010,66923637143350,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Amber,84,ADAMANTINA,15789856250,69862151804858,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Diana,61,ADAMANTINA,19494091477,4340902794922,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Gregory,55,ADAMANTINA,45006635509,59289065672409,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kathleen,68,ADAMANTINA,10603853412,48880344718272,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tina,88,ADAMANTINA,86893520310,99415301942300,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Laura,86,ADAMANTINA,14867627437,24791656773854,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Christopher,28,ADAMANTINA,66338025958,27460144526898,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ronald,33,ADAMANTINA,31846897785,39228937749813,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Heather,87,ADAMANTINA,22249621004,7466677716733,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Nicholas,41,ADAMANTINA,56189468403,62542968933012,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Donald,48,ADAMANTINA,83147228207,41647965623201,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Catherine,88,ADAMANTINA,90293705801,80615766883500,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jared,36,ADAMANTINA,65652293250,64818844721533,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Mark,86,ADAMANTINA,16099804846,89113907274033,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Mark,73,ADAMANTINA,94949997548,87177477994856,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Stephanie,31,ADAMANTINA,52858808589,2928503118409,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Thomas,52,ADAMANTINA,21150967382,50695289797141,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Benjamin,43,ADAMANTINA,59456624102,75517401726245,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Dana,30,ADAMANTINA,8726396491,57711371961816,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,James Downs Ii,24,ADAMANTINA,23945763240,19681739401473,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Brianna Kelley Dds,46,ADAMANTINA,40176883819,2687166889665,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Chloe Smith Md,55,ADAMANTINA,78339732706,12305793096737,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Harris Phd,54,ADAMANTINA,36501446546,72283597066742,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Lisa Andrews Md,69,ADAMANTINA,95633695216,9996083192248,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Elizabeth Washington Md,54,ADAMANTINA,44974198432,92766506994774,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Oscar Carter Dvm,62,ADAMANTINA,22093357100,37322682801170,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Katie Craig Md,74,ADAMANTINA,56382245216,77916506348761,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ms. Amanda Sanders Dds,80,ADAMANTINA,87273776874,31262626754609,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Micheal Russell Dvm,56,ADAMANTINA,33504640685,29712451850439,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Dennis Johnson Dds,19,ADAMANTINA,53908647606,3160765092014,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Richard Brock Dvm,39,ADAMANTINA,4019765804,66427961145169,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Julia Morales Dvm,85,ADAMANTINA,29114299585,32048746281667,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Brock Jr.,44,ADAMANTINA,68756251130,86515092582191,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tasha Pierce Md,86,ADAMANTINA,71191868419,10948987154431,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,William Montoya Jr.,30,ADAMANTINA,36944684802,40902036006035,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jacob Thompson Md,32,ADAMANTINA,51495655636,84718441419319,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Samuel Hays Dvm,54,ADAMANTINA,3329139293,39699980897203,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Diane Watson Jr.,81,ADAMANTINA,982491697,41832489797370,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Christopher Evans Md,61,ADAMANTINA,86972029147,63020744676019,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Anthony Thompson Md,86,ADAMANTINA,69241464810,90628836047434,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Erica Hernandez Phd,85,ADAMANTINA,46825628941,80775237068810,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Andrew Wagner Dds,30,ADAMANTINA,11736118781,30018239815030,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Robin Nguyen Md,56,ADAMANTINA,95399623749,79432297538165,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Julie Drake Jr.,25,ADAMANTINA,11782260935,8024360901957,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Willie Cook Jr.,27,ADAMANTINA,88328361906,78438371254750,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,George Wilson Md,42,ADAMANTINA,27983943687,99645165968131,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Grant Wilson Md,58,ADAMANTINA,29974645280,94442606246391,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Nicholas Brewer Dds,56,ADAMANTINA,73854874839,91120949199670,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Justin Estrada Md,50,ADAMANTINA,60684916410,8902391272141,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Collin White Md,54,ADAMANTINA,27925864435,20087097285883,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kelly Jones Ii,79,ADAMANTINA,63413971867,58924556669976,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Eric Marquez Md,40,ADAMANTINA,49455619741,54688756426266,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Samantha Greene Dds,78,ADAMANTINA,89657339952,14689573808950,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jacob Tucker Dvm,88,ADAMANTINA,25658512433,82089841790212,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Thomas Conley Dds,28,ADAMANTINA,70686030095,1359218346900,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Michael Morales Jr.,39,ADAMANTINA,79030547405,17958470108012,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kenneth Hughes Dvm,34,ADAMANTINA,26707327801,4781545424766,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Kayla Richardson Jr.,51,ADAMANTINA,62562582152,15265681842473,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Larry Martinez Md,47,ADAMANTINA,93365088229,99909240336837,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Eric Martinez Dvm,41,ADAMANTINA,16505670491,45565286386102,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Joseph Green Jr.,57,ADAMANTINA,73614508650,1920195189849,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Ethan Callahan Jr.,45,ADAMANTINA,21725845768,48271430796831,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,David Novak Dvm,76,ADAMANTINA,92328915493,38209952800636,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Madeline Chavez Dds,49,ADAMANTINA,56434402457,14449758074586,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Sophia Marquez Jr.,65,ADAMANTINA,18325661453,28059273751282,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Andrew Lee Phd,83,ADAMANTINA,86057070623,91376653427420,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,John Medina Jr.,25,ADAMANTINA,99975503748,8593987293376,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Tina Gross Md,70,ADAMANTINA,31555280366,37774165839538,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Wayne Jordan Dvm,30,ADAMANTINA,88510748950,29854634465072,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Gwendolyn Harris Jr.,35,ADAMANTINA,53359507908,97638723094203,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Jasmine Bennett Md,34,ADAMANTINA,53545608611,16681907559494,True,True
America/Sao_Paulo,Sao Paulo,Sudeste,SP,Amber Norman Dvm,20,ADAMANTINA,11737768933,32035424314107,True,True
